Title,Manufacturer,Author,Qualifier,Year,ModelNo,Rarity,CartType,MachineType,LController,RController,MD5,HelpUri
Planet Invaders,Atari,Charles Morgan,Hack,,,,,A2600NTSC,,,ae10527840a1ac24de43730645ed508d,
Planet of the Apes,20th Century Fox,,Prototype,,,,,A2600NTSC,,,9efb4e1a15a6cdd286e4bcd7cd94b7b8,
Planet Patrol,,,,1982,,,,A2600PAL,,,aafc79ffc32c4c9b2d73c8ada7602cfe,
Planet Patrol,CCE,,,,,,,A2600NTSC,,,79004f84bdeee78d142e445057883169,
Planet Patrol,Play Video,,,1982,,,,A2600PAL,,,bb745c893999b0efc96ea9029e3c62ca,
Planet Patrol,Spectravideo,,,,SA-202,Rare,,A2600PAL,,,d6acff6aed0f04690fe4024d58ff4ce3,
Planet Patrol,Spectravision,,,1982,SA-202,Rare,,A2600NTSC,,,043f165f384fbea3ea89393597951512,
Planet Patrol,Spectravision,,,1982,SA-202,Rare,,A2600PAL,,,69fac82cd2312dd9ce5d90e22e2f070a,
Planet Smashers,Atari,James V. Zalewski,,1990,CX7868,Rare,A78SG,A7800NTSC,,,33aea1e2b6634a1dec8c7006d9afda22,http://www.atariage.com/manual_thumbs.html?SoftwareID=2173
Planet Smashers,Atari,James V. Zalewski,,1990,CX7868,Rare,A78SG,A7800PAL,,,2837a8fd49b7fc7ccd70fd45b69c5099,http://www.atariage.com/manual_thumbs.html?SoftwareID=2173
Plaque Attack,Activision,Steve Cartwright,,1983,AX-027,Rare,,A2600NTSC,,,da4e3396aa2db3bd667f83a1cb9e4a36,
Plaque Attack,Activision,Steve Cartwright,,1983,AX-027,Rare,,A2600NTSC,,,32244e55ce6ec6bfbd763f33384bdc2e,
Plaque Attack,Activision,Steve Cartwright,,1983,AX-027,Rare,,A2600PAL,,,7ced6709f091e79a2ab9575d3516a4ac,
Plaque Attack,Activision,Steve Cartwright,,,AX-027,Rare,,A2600PAL,,,3eccf9f363f5c5de0c8b174a535dc83b,
Plaque Attack,CCE,Steve Cartwright,,,,,,A2600NTSC,,,de24f700fd28d5b8381de13abd091db9,
Plutos,Tynesoft,David Peacock & Kevin Franklin & Michael Owens,Prototype Hack,,,,A78SGR,A7800NTSC,,,86546808dc60961cdb1b20e761c50ab1,http://www.atariage.com/software_page.html?SoftwareLabelID=2764
Polaris,Tigervision,Thomaz Jentzsch,Hack,,,,TV8K,A2600NTSC,,,87bea777a34278d29b3b6029833c5422,
Polaris,Tigervision,,Prototype,,,,TV8K,A2600NTSC,,,44f71e70b89dcc7cf39dfd622cfb9a27,
Polaris,Tigervision,,,,7-007,Extremely Rare,TV8K,A2600NTSC,,,ee8e2aa00e3a9cf1238157cbcff7de74,
Polaris,Tigervision,,,,7-007,Extremely Rare,TV8K,A2600PAL,,,203049f4d8290bb4521cc4402415e737,
Pole Position,Atari,,,,CX2694,Common,,A2600NTSC,,,5f39353f7c6925779b0169a87ff86f1e,
Pole Position,Atari,,,,CX2694,Common,,A2600NTSC,,,56606b4d9109e2db36dea47cf7c8cca6,
Pole Position,Atari,,,,CX2694,Common,,A2600PAL,,,b56264f738b2eb2c8f7cf5a2a75e5fdc,
Pole Position,CCE,,,,,,,A2600NTSC,,,3225676f5c0c577aeccfaa7e6bedd765,
Pole Position II,Atari,,,1987,CX7808,Common,,A7800NTSC,,,584582bb09ee8122e7fc09dc7d1ed813,http://www.atariage.com/manual_thumbs.html?SoftwareID=2145
Pole Position II,Atari,,,1987,CX7808,Common,,A7800PAL,,,865457e0e0f48253b08f77b9e18f93b2,http://www.atariage.com/manual_thumbs.html?SoftwareID=2145
Polo,Atari,,Prototype,,,,,A2600NTSC,,,ee28424af389a7f3672182009472500c,
Polo,Atari,,Prototype,,,,,A2600NTSC,,,14b1e30982962c72f426e2e763eb4274,
Pompeii,Apollo,,Prototype,,,,,A2600NTSC,,,a83b070b485cf1fb4d5a48da153fdf1a,
Pooyan,Konami-Gakken,,,1982,,Extremely Rare,,A2600NTSC,,,4799a40b6e889370b7ee55c17ba65141,
Pooyan,Konami-Gakken,,,1982,,,,A2600PAL,,,668dc528b7ea9345140f4fcfbecf7066,
Pooyan,Konami-Gakken,,,1982,,,,A2600PAL,,,89afff4a10807093c105740c73e9b544,
Popeye,Parker Bros,,,1983,PB5370,Common,PB8K,A2600NTSC,,,c7f13ef38f61ee2367ada94fdcc6d206,
Popeye,Parker Bros,,,1983,PB5370,Common,PB8K,A2600PAL,,,e9cb18770a41a16de63b124c1e8bd493,
Porky's,20th Century Fox,,,1983,11013,Rare,,A2600NTSC,,,f93d7fee92717e161e6763a88a293ffa,
Pressure Cooker,Activision,Garry Kitchen,,1983,AZ-032,Rare,,A2600NTSC,,,97d079315c09796ff6d95a06e4b70171,
Pressure Cooker,Activision,Garry Kitchen,,1983,AZ-032,Rare,,A2600PAL,,,525ea747d746f3e80e3027720e1fa7ac,
Pressure Cooker,CCE,Garry Kitchen,,,,,,A2600NTSC,,,027a59a575b78860aed780b2ae7d001d,
Pressure Gauge,,,Homebrew,,,,,A2600NTSC,,,de1a636d098349be11bbc2d090f4e9cf,
Pressure Gauge,,,Homebrew,,,,,A2600NTSC,,,30997031b668e37168d4d0e299ccc46f,
Pressure Gauge 2 Beta,,,Homebrew,,,,,A2600NTSC,,,6a03c28d505bab710bf20b954e14d521,
Private Eye,Activision,Bob Whitehead,,1983,AG-034-04,Rare,,A2600NTSC,,,ef3a4f64b6494ba770862768caf04b86,
Private Eye,Activision,Bob Whitehead,,1983,AG-034-04,Rare,,A2600NTSC,,,bc24440b59092559a1ec26055fd1270e,
Private Eye,Activision,Bob Whitehead,,1983,AG-034-04,Rare,,A2600PAL,,,1266b3fd632c981f3ef9bdbf9f86ce9a,
Private Eye,CCE,Bob Whitehead,,,,,,A2600NTSC,,,f9cef637ea8e905a10e324e582dd39c2,
Pro Wrestling,Absolute-Activision,,,,,,,A2600PAL,,,ec5d04b7e6cc6641d74d3ba7bb41ebc9,
Purple Bar Demo,,,Homebrew,,,,,A2600NTSC,,,22f6b40fc82110d68e50a1208ae0bb97,
Purple Bar Demo 2,,,Homebrew,,,,,A2600NTSC,,,9ca2deb61318eba4fb784d4bf7441d8b,
Purple Cross Demo,,,Homebrew,,,,,A2600NTSC,,,6e19428387686a77d8c8d2f731cb09e0,
Puzzle,,Colin Hughes,Homebrew,,,,,A2600NTSC,,,679d30c7886b283cbe1db4e7dbe5f2a6,
Puzzled World,,Cooper Black,,,,,,A2600PAL,,,8108ad2679bd055afec0a35a1dca46a4,
Pygmy,Starsoft,,,,,,,A2600PAL,,,3ff5165378213dab531ffa4f1a41ae45,
Pyramid War,Suntek,,,,4,Extremely Rare,,A2600PAL,,,37fd7fa52d358f66984948999f1213c5,
Pyramid War (a.k.a. Wuestenschlacht),Rainbow Vision,,,,,,,A2600PAL,,,5c0520c00163915a4336e481ca4e7ef4,
Qb (0.01),Retroactive,,,,,,,A2600NTSC,,,cff1e9170bdbc29859b815203edf18fa,
Qb (0.03),Retroactive,,,,,,,A2600NTSC,,,c482f8eebd45e0b8d479d9b71dd72bb8,
Qb (0.04),Retroactive,,,,,,,A2600NTSC,,,d787ec6785b0ccfbd844c7866db9667d,
Qb (0.05),Retroactive,,,,,,,A2600NTSC,,,cf0c593c563c84fdaf0f741adb367445,
Qb (0.05) (Mac),Retroactive,,,,,,,A2600NTSC,,,35fa32256982774a4f134c3347882dff,
Qb (0.06),Retroactive,,,,,,,A2600NTSC,,,b15026b43c6758609667468434766dd8,
Qb (0.10),Retroactive,,,,,,,A2600NTSC,,,8712cceec5644aacc2c21203d9ebe2ec,
Qb (0.10),Retroactive,,,,,,,A2600PAL,,,4233eb824c2b4811abef9b6d00355ae9,
Qb (0.10) (Stella-compatable),Retroactive,,,,,,,A2600NTSC,,,d010e3dfe7366e47561c088079a59439,
Qb (0.11),Retroactive,,,,,,,A2600NTSC,,,6803fa7c2c094b428b859a58dc1dd06a,
Qb (0.11),Retroactive,,,,,,,A2600PAL,,,5a5390f91437af9951a5f8455b61cd43,
Qb (0.11) (Stella-compatable),Retroactive,,,,,,,A2600NTSC,,,376944889dcfa96c73d3079f308e3d32,
Qb (0.12),Retroactive,,,,,,,A2600NTSC,,,0906c6e0e4bda9c10cfa4c5fc64d2f4b,
Qb (0.12),Retroactive,,,,,,,A2600PAL,,,ae682886058cd6981c4b8e93e7b019cf,
Qb (0.12) (Stella-compatable),Retroactive,,,,,,,A2600NTSC,,,cdc1a5c61d7488eadc9aba36166b253d,
Qb (1.00),Retroactive,,,,,,,A2600NTSC,,,8b504b417c8626167a7e02f44229f0e7,
Qb (1.00),Retroactive,,,,,,,A2600PAL,,,8fffc8f15bb2e6d24e211884a5479aa5,
Qb (1.00) (Stella-compatable),Retroactive,,,,,,,A2600NTSC,,,7bc4fd254ec8c0a25a13f02fd3f762ff,
Qb (1.01),Retroactive,,,,,,,A2600NTSC,,,8ccaa442d26b09139685f5b22bf189c4,
Qb (2.00),Retroactive,,,,,,,A2600NTSC,,,d0e9beb2347595c6c7d158e9d83d2da8,
Qb (2.00),Retroactive,,,,,,,A2600PAL,,,c866c995c0d2ca7d017fef0fc0c2e268,
Qb (2.00) (Stella-compatable),Retroactive,,,,,,,A2600NTSC,,,f33f1d0f7819c74148dacb48cbf1c597,
Qb (2.03),Retroactive,,,,,,,A2600NTSC,,,98ccd15345b1aee6caf51e05955f0261,
Qb (2.03),Retroactive,,,,,,,A2600PAL,,,4c030667d07d1438f0e5c458a90978d8,
Qb (2.04),Retroactive,,,,,,,A2600NTSC,,,ce64812eb83c95723b04fb56d816910b,
Qb (2.04),Retroactive,,,,,,,A2600PAL,,,eb9712e423b57f0b07ccd315bb9abf61,
Qb (2.04) (Stella-compatable),Retroactive,,,,,,,A2600NTSC,,,4dd6c7ab9ef77f2b4950d8fc7cd42ee1,
Qb (2.05),Retroactive,,,,,,,A2600NTSC,,,659a20019de4a23c748ec2292ea5f221,
Qb (2.05),Retroactive,,,,,,,A2600PAL,,,c92cfa54b5d022637fdcbdc1ef640d82,
Qb (2.06),Retroactive,,,,,,,A2600NTSC,,,2e0aed5bb619edcefa3fafb4fbe7c551,
Qb (2.06),Retroactive,,,,,,,A2600PAL,,,05eb4347f0ec8f4783983ca35ffd8d1b,
Qb (2.06) (Stella),Retroactive,,,,,,,A2600NTSC,,,e800e4aec7c6c54c9cf3db0d1d030058,
Qb (2.07),Retroactive,,,,,,,A2600NTSC,,,3a51a6860848e36e6d06ffe01b71fb13,
Qb (2.07),Retroactive,,,,,,,A2600PAL,,,fae0b86934a7c5a362281dffebdb43a0,
Qb (2.07) (Stella-compatable),Retroactive,,,,,,,A2600NTSC,,,cea9f72036dc6f7af5eff52459066290,
Qb (2.08),Retroactive,,,,,,,A2600NTSC,,,57a66b6db7efc5df17b0b0f2f2c2f078,
Qb (2.08),Retroactive,,,,,,,A2600PAL,,,876a953daae0e946620cf05ed41989f4,
Qb (2.08) (Stella-compatable),Retroactive,,,,,,,A2600NTSC,,,318046ae3711c05fd16e479b298e5fcc,
Qb (2.08) (Test Jump),Retroactive,,,,,,,A2600NTSC,,,dcba0e33aa4aed67630a4b292386f405,
Qb (2.09),Retroactive,,,,,,,A2600NTSC,,,e2389c0be5b5b84e0d3ca36ec7e67514,
Qb (2.09),Retroactive,,,,,,,A2600PAL,,,008543ae43497af015e9428a5e3e874e,
Qb (2.09) (Stella-compatable),Retroactive,,,,,,,A2600NTSC,,,67ce6cdf788d324935fd317d064ed842,
Qb (2.11),Retroactive,,,,,,,A2600NTSC,,,67bd3d4dc5ac6a42a99950b4245bdc81,
Qb (2.11),Retroactive,,,,,,,A2600PAL,,,283dee88f295834c4c077d788f151125,
Qb (2.11) (Stella-compatable),Retroactive,,,,,,,A2600NTSC,,,2808dc745ff4321dc5c8122abef6711f,
Qb (2.12),Retroactive,,,,,,,A2600NTSC,,,35163b56f4a692a232ae96ad3e23310f,
Qb (2.12),Retroactive,,,,,,,A2600PAL,,,b3017e397f74efd53caf8fae0a38e3fe,
Qb (2.12) (Stella-compatable),Retroactive,,,,,,,A2600NTSC,,,94e4c9b924286038527f49cdc20fda69,
Qb (2.14),Retroactive,,,,,,,A2600NTSC,,,6e5d5ba193d2540aec2e847aafb2a5fb,
Qb (2.14),Retroactive,,,,,,,A2600PAL,,,4f634893d54e9cabe106e0ec0b7bdcdf,
Qb (2.14) (Stella-compatable),Retroactive,,,,,,,A2600NTSC,,,52e1954dc01454c03a336b30c390fb8d,
Qb (2.15),Retroactive,,,,,,,A2600NTSC,,,ac53b83e1b57a601eeae9d3ce1b4a458,
Qb (2.15),Retroactive,,,,,,,A2600PAL,,,9281eccd7f6ef4b3ebdcfd2204c9763a,
Qb (2.15) (Stella-compatable),Retroactive,,,,,,,A2600NTSC,,,34e37eaffc0d34e05e40ed883f848b40,
Qb (Early Development 1),Retroactive,,,,,,,A2600NTSC,,,78963290052fd17c6c7998305ab3a6a0,
Qb (Early Development 2),Retroactive,,,,,,,A2600NTSC,,,9d2f05d0fe8b2dfcf770b02eda066fc1,
Qb (Early Development 3),Retroactive,,,,,,,A2600NTSC,,,96f806fc62005205d851e758d050dfca,
Qb (Release Candidate #1),Retroactive,,,,,,,A2600NTSC,,,17512d0c38f448712f49f36f9d185c4e,
Qb (Release Candidate #1),Retroactive,,,,,,,A2600PAL,,,ae0d4f3396cb49de0fabdff03cb2756f,
Qb (Release Candidate #1) (Stella-Compatable),Retroactive,,,,,,,A2600NTSC,,,c504a71c411a601d1fc3173369cfdca4,
Q-bert,,,Homebrew,2005,,,A7832,A7800NTSC,,,66e7230f7ef9d14db82d76b06b241bc0,
Q-bert,Atari,,,,CX26150,Rare,,A2600NTSC,,,484b0076816a104875e00467d431c2d2,
Q-bert,Atari,,,,CX26150,Rare,,A2600PAL,,,eb6d6e22a16f30687ade526d7a6f05c5,
Q-bert,Parker Bros,,,1983,PB5360,Common,,A2600PAL,,,8b40a9ca1cfcd14822e2547eaa9df5c1,
Q-bert,Parker Bros,,,1983,PB5360,Common,,A2600PAL,,,1ede4f365ce1386d58f121b15a775e24,
Q-bert's Qubes,Parker Bros,,,1983,PB5550,Extremely Rare,PB8K,A2600NTSC,,,72b8dc752befbfb3ffda120eb98b2dd0,
Q-bert's Qubes,Parker Bros,,,1983,PB5550,Extremely Rare,PB8K,A2600NTSC,,,517592e6e0c71731019c0cebc2ce044f,
Quadrun,Atari,,,,CX2686,Extremely Rare,,A2600NTSC,,,392d34c0498075dd58df0ce7cd491ea2,
Quest (Early Version),,Chris Larkin,Homebrew,,,,,A2600NTSC,,,152c253478b009c275e18cd731b48561,
Quest for Quintana Roo,Sunrise,,,,6057 A227,Extremely Rare,,A2600NTSC,,,a0675883f9b09a3595ddd66a6f5d3498,
Quest for Quintana Roo,Telegames,,,,,,,A2600PAL,,,f736864442164b29235e8872013180cd,
Quick Step!,Imagic,Dave Johnson,,1983,O3211,Rare,,A2600NTSC,,,7eba20c2291a982214cc7cbe8d0b47cd,
Quick Step!,Imagic,Dave Johnson,,1983,O3211,Rare,,A2600PAL,,,e72ee2d6e501f07ec5e8a0efbe520bee,
Quick Step!,Imagic,Dave Johnson,,1983,O3211,Rare,,A2600PAL,,,84290e333ff7567c2380f179430083b8,
Race Demo,,,,,,,,A2600NTSC,,,1a23540d91f87584a04f184304a00648,
Racquetball,Apollo,,,1981,AP 2003,Uncommon,,A2600NTSC,,,a20d931a8fddcd6f6116ed21ff5c4832,
Racquetball,Apollo,,,1981,AP 2003,Uncommon,,A2600NTSC,,,cbced209dd0575a27212d3eee6aee3bc,
Rad Action Pak - Kung-Fu -Frostb -Freeway,HES,,,1990,,,,A2600PAL,,,56300ed31fef018bd96768ccc982f7b4,
Radar,CCE,,,,,,,A2600PAL,,,247fa1a29ad90e64069ee13d96fea6d6,
Radar Lock,Atari,,,1989,CX26176,Rare,A16KR,A2600NTSC,,,baf4ce885aa281fd31711da9b9795485,
Radar Lock,Atari,,,1989,CX26176,Rare,A16KR,A2600PAL,,,04856e3006a4f5f7b4638da71dad3d88,
Radial Pong (initial version),,Jeffry Johnston,Homebrew,,,,,A2600NTSC,,,200309c8fba0f248c13751ed4fc69bab,
Radial Pong (Version 10),,Jeffry Johnston,Homebrew,,,,,A2600NTSC,,,0f14c03050b35d6b1d8850b07578722d,
Radial Pong (Version 11),,Jeffry Johnston,Homebrew,,,,,A2600NTSC,,,43f33c6dfdeaf5138ce6e6968ad7c5ce,
Radial Pong (Version 2),,Jeffry Johnston,Homebrew,,,,,A2600NTSC,,,6337927ad909aa739d6d0044699a916d,
Radial Pong (Version 3),,Jeffry Johnston,Homebrew,,,,,A2600NTSC,,,f1e375d921858467166e53bcec05803f,
Radial Pong (Version 4),,Jeffry Johnston,Homebrew,,,,,A2600NTSC,,,481f9a742052801cc5f3defb41cb638e,
Radial Pong (Version 5),,Jeffry Johnston,Homebrew,,,,,A2600NTSC,,,fd9b321cee5fbb32c39ba3ca5d9ec7cf,
Radial Pong (Version 6),,Jeffry Johnston,Homebrew,,,,,A2600NTSC,,,64b8e19c767191ccdc97acc6904c397b,
Radial Pong (Version 7),,Jeffry Johnston,Homebrew,,,,,A2600NTSC,,,2450dfa1df70d12b60683185775efed8,
Radial Pong (Version 8),,Jeffry Johnston,Homebrew,,,,,A2600NTSC,,,9f9ee0f60c119c831e80694b6678ca1a,
Radial Pong (Version 9),,Jeffry Johnston,Homebrew,,,,,A2600NTSC,,,05824fcbe615dbca836d061a140a50e0,
Raft Rider,US Games,,,1982,VC 2006,Extremely Rare,,A2600NTSC,,,92a1a605b7ad56d863a56373a866761b,
Raiders of the Lost Ark,Atari,Howard Scott Warshaw,,1982,CX2659,Common,A8K,A2600NTSC,,,f724d3dd2471ed4cf5f191dbb724b69f,http://www.atariage.com/manual_html_page.html?SoftwareID=1240
Raiders of the Lost Ark,Atari,Howard Scott Warshaw,,1982,CX2659,Common,A8K,A2600PAL,,,1cafa9f3f9a2fce4af6e4b85a2bbd254,http://www.atariage.com/manual_html_page.html?SoftwareID=1240
Rainbow Invaders (half complete),,Silvio Mogno,Homebrew,,,,,A2600NTSC,,,8f98519a91dbbf4864f135a10050d9ed,
Ram It,Telegames,,,1982,1004,Extremely Rare,,A2600PAL,,,7096a198531d3f16a99d518ac0d7519a,
Ram It,Telegames,,,1982,,,,A2600PAL,,,f2f2cb35fdef063c966c1f5481050ea2,
Rambo in Afghanistan,,Kyle Pittman,Hack,,,,,A2600NTSC,,,2eda6a49a49fcb2b674ea9e160b6a617,
Rampage,Activision,,,1989,AM-049,Rare,A78AC,A7800NTSC,,,ac03806cef2558fc795a7d5d8dba7bc0,http://www.atariage.com/manual_thumbs.html?SoftwareID=2174
Rampage!,Activision,Bob Polaro,,1989,AK-049,Rare,A16K,A2600NTSC,,,5e1b4629426f4992cf3b2905a696e1a7,http://www.atariage.com/manual_thumbs.html?SoftwareLabelID=397
Rampage!,Activision,Bob Polaro,,1989,AK-049,Rare,A16K,A2600NTSC,,,0cb3211ec39a66e225e8faa9fbdb0757,http://www.atariage.com/manual_thumbs.html?SoftwareLabelID=397
Rampage!,Activision,Bob Polaro,,1989,AK-049,Rare,A16K,A2600PAL,,,a11099b6ec24e4b00b8795744fb12005,http://www.atariage.com/manual_thumbs.html?SoftwareLabelID=397
Raumpatrouille,Starsoft,,,,,,,A2600PAL,,,ca50cc4b21b0155255e066fcd6396331,
Reactor,Parker Bros,,,1982,PB5330,Uncommon,,A2600NTSC,,,9f8fad4badcd7be61bbd2bcaeef3c58f,
Reactor,Parker Bros,,,1982,PB5330,Uncommon,,A2600PAL,,,4904a2550759b9b4570e886374f9d092,
Realsports Baseball,Atari,,,1988,CX7834,Common,A78S4,A7800NTSC,,,383ed9bd1efb9b6cb3388a777678c928,http://www.atariage.com/manual_thumbs.html?SoftwareID=2146
RealSports Baseball,Atari,,,1982,CX2640,Uncommon,,A2600NTSC,,,eb634650c3912132092b7aee540bbce3,
RealSports Basketball,Atari,Thomas Jentzsch,Prototype Hack,,,,,A2600NTSC,,,5524718a19107a04ec3265c93136a7b5,
RealSports Basketball,Atari,,Prototype,,,,,A2600PAL,,,8a183b6357987db5170c5cf9f4a113e5,
RealSports Boxing,Atari,,,1987,CX26135,Uncommon,A16K,A2600NTSC,,,3177cc5c04c1a4080a927dfa4099482b,
RealSports Boxing,Atari,,,1987,CX26135,Uncommon,A16K,A2600PAL,,,4abb4c87a4c5f5d0c14ead2bb36251be,
RealSports Football,Atari,,,1982,CX2668,Common,,A2600NTSC,,,7ad257833190bc60277c1ca475057051,
RealSports Soccer,Atari,,,1983,CX2667,Uncommon,,A2600NTSC,,,08f853e8e01e711919e734d85349220d,
RealSports Soccer,Atari,,,1983,CX2667,Uncommon,,A2600PAL,,,b9336ed6d94a5cc81a16483b0a946a73,
RealSports Tennis,Atari,,,1983,CX2680,Uncommon,,A2600NTSC,,,dac5c0fe74531f077c105b396874a9f1,
RealSports Tennis,Atari,,,1983,CX2680,Uncommon,,A2600PAL,,,c7eab66576696e11e3c11ffff92e13cc,
RealSports Tennis,Atari,,,1983,CX2680,Uncommon,,A2600PAL,,,4e66c8e7c670532569c70d205f615dad,
RealSports Tennis,CCE,,,,,,,A2600NTSC,,,53b66f11f67c3b53b2995e0e02017bd7,
RealSports Volleyball,Atari,,,1982,CX2666,Uncommon,,A2600NTSC,,,aed0b7bd64cc384f85fdea33e28daf3b,
RealSports Volleyball,Atari,,,1982,CX2666,Uncommon,,A2600PAL,,,4ca0959f846d2beada18ecf29efe137e,
Red And White Checkerboard Demo,,,,,,,,A2600NTSC,,,a8d4a9500b18b0a067a1f272f869e094,
Red Pong Number 2 Demo,,,,,,,,A2600NTSC,,,874c76726f68c166fcfac48ce78eef95,
Red Pong Number 2 Demo 2,,,,,,,,A2600NTSC,,,79b649fb812c50b4347d12e7ddbb8400,
Register Twiddler Demo,,,,,,,,A2600NTSC,,,eb9f8b84c193d9d93a58fca112aa39ed,
Register Twiddler Demo 2,,,,,,,,A2600NTSC,,,7450ae4e10ba8380c55b259d7c2b13e8,
Rescue 1 Demo (This Planet Sucks proto),,,Homebrew,,,,,A2600NTSC,,,225522777dc7155627808bde0c1d0ef0,
Rescue 2 Demo (This Planet Sucks proto),,,Homebrew,,,,,A2600NTSC,,,8530caaaf40acbdcd118c282b5f8a37a,
Rescue 3 Demo (This Planet Sucks proto),,,Homebrew,,,,,A2600NTSC,,,7f790939f7eaa8c47a246c4283981f84,
Rescue 4 Demo (This Planet Sucks proto),,,Homebrew,,,,,A2600NTSC,,,e56da674188ba2f02c7a0a343a01236f,
Rescue Bira Bira,,Chris Cracknell,Hack,,,,,A2600NTSC,,,8a9d874a38608964f33ec0c35cab618d,
Rescue on Fractalus,Atari,,Prototype,,CX7816,,A7832,A7800NTSC,,,8f7eb10ad0bd75474abf0c6c36c08486,http://www.atariage.com/software_page.html?SoftwareLabelID=2693
Rescue Terra I,Venture Vision,,,1982,VV2001,Extremely Rare,,A2600NTSC,,,60a61da9b2f43dd7e13a5093ec41a53d,
Resgate Espacial,CCE,,,,,,,A2600NTSC,,,42249ec8043a9a0203dde0b5bb46d8c4,
Return of Mario Bros.,,Philip R. Frey,Hack,,,,,A2600NTSC,,,5e1cd11a6d41fc15cf4792257400a31e,
Revenge of the Beefsteak Tomatoes,20th Century Fox,,,1983,11016,Rare,,A2600NTSC,,,4f64d6d0694d9b7a1ed7b0cb0b83e759,
Riddle of the Sphinx,Imagic,Bob Smith,,1982,IA3600,Uncommon,,A2600NTSC,,,a995b6cbdb1f0433abc74050808590e6,
Riddle of the Sphinx,Imagic,Bob Smith,,1982,IA3600,Uncommon,,A2600PAL,,,083e7cae41a874b2f9b61736c37d2ffe,
Rip Off,,Bob DeCrescenzo,Homebrew,2012,,,A7816,A7800NTSC,,,43525a0405184875c2ecfd0196886a34,
Rip Off,,Bob DeCrescenzo,Homebrew,2012,,,A7816,A7800PAL,,,106b409c6f4c219b1a3b3d099ead3b2b,
River Patrol,Tigervision,,,,7-004,Extremely Rare,TV8K,A2600NTSC,,,31512cdfadfd82bfb6f196e3b0fd83cd,
River Raid,Activision,Carol Shaw,,1982,AX-020,Uncommon,,A2600NTSC,,,393948436d1f4cc3192410bb918f9724,http://www.atariage.com/manual_thumbs.html?SoftwareID=1255
River Raid,Activision,Carol Shaw,,1982,AX-020,Uncommon,,A2600NTSC,,,95c4576d6a14e2debfa0fd6f6ec254ab,http://www.atariage.com/manual_thumbs.html?SoftwareID=1255
River Raid,Activision,Carol Shaw,,1982,AX-020,Uncommon,,A2600NTSC,,,291cc37604bc899e8e065c30153fc4b9,http://www.atariage.com/manual_thumbs.html?SoftwareID=1255
River Raid,Activision,Carol Shaw,,1982,,,,A2600NTSC,,,33ed6dfac4b9ea2f81f778ceddbb4a75,http://www.atariage.com/manual_thumbs.html?SoftwareID=1255
River Raid,Activision,Carol Shaw,,1982,AX-020,Uncommon,,A2600PAL,,,927d422d6335018da469a9a07cd80390,http://www.atariage.com/manual_thumbs.html?SoftwareID=1255
River Raid,Activision,Carol Shaw,,1982,,,,A2600PAL,,,1e89f722494608d6ea15a00d99f81337,http://www.atariage.com/manual_thumbs.html?SoftwareID=1255
River Raid,CCE,Carol Shaw,,,,,,A2600NTSC,,,59f596285d174233c84597dee6f34f1f,http://www.atariage.com/manual_thumbs.html?SoftwareID=1255
River Raid,Polyvox,,,,,,,A2600NTSC,,,6ce2110ac5dd89ab398d9452891752ab,http://www.atariage.com/manual_thumbs.html?SoftwareID=1255
River Raid,SpkSoft,,Hack,,,,,A2600NTSC,,,dd92d6ad50976f881d86b52d38616118,http://www.atariage.com/manual_thumbs.html?SoftwareID=1255
River Raid,SpkSoft 98,,Hack,,,,,A2600NTSC,,,edf69b123e06eaf8663cc78d8aeba06e,http://www.atariage.com/manual_thumbs.html?SoftwareID=1255
River Raid (Brazil),,Carol Shaw,,,,,,A2600NTSC,,,a94528ae05dd051894e945d4d2349b3b,http://www.atariage.com/manual_thumbs.html?SoftwareID=1255
River Raid (Tanks),Activision,Thomas Jentzsch,Hack,,,,,A2600NTSC,,,c74bfd02c7f1877bbe712c1da5c4c194,http://www.atariage.com/manual_thumbs.html?SoftwareID=1255
River Raid II,Activision,David Lubar,,1988,AK-048-04,Extremely Rare,,A2600NTSC,,,ab56f1b2542a05bebc4fbccfc4803a38,
River Raid II,Activision,David Lubar,,1988,AK-048-04,Extremely Rare,,A2600NTSC,,,deb39482e77f984d4ce73be9fd8adabd,
River Raid II,Activision,David Lubar,,1988,AK-048-04,Extremely Rare,,A2600PAL,,,b049fc8ac50be7c2f28418817979c637,
River Raid II (a.k.a. Katastrophen-Einsatz),Starsoft,,,,,,,A2600PAL,,,65ba1a4c643d1ab44481bdddeb403827,
River Raid Plus,Activision,Thomas Jentzsch,Hack,,,,,A2600NTSC,,,304512528a5530a9361e8a231ed9a6de,http://www.atariage.com/manual_thumbs.html?SoftwareID=1255
Road Runner,Atari,,,1989,CX2663,Extremely Rare,,A2600PAL,,,c3a9550f6345f4c25b372c42dc865703,
Road Runner,Atari,,,1989,CX2663,Extremely Rare,,A2600PAL,,,2bd00beefdb424fa39931a75e890695d,
Road Runner,CCE,,,,,,,A2600NTSC,,,7d3cdde63b16fa637c4484e716839c94,
Robin Hood,Xonox,,,,99005,Extremely Rare,,A2600NTSC,,,72a46e0c21f825518b7261c267ab886e,
Robin Hood,Xonox,,,1983,99005,Extremely Rare,,A2600PAL,,,dd7598b8bcb81590428900f71b720efb,
Robin Hood,Xonox,,,1983,99005,Extremely Rare,,A2600PAL,,,db76f7a0819659d9e585f2cdde9175c7,
Robot City (Version 0.12),,Thomas Jentzsch,Homebrew,,,,,A2600NTSC,,,3e1682ddaec486d8b6b90b527aaa0fc4,
